audio_file,duration_ms,segment_number,item_id,genero,fonologia,list,spl_exp,spa_sniy,que_ykuna
d_9b_seg4.wav,1124.54,4,item_18d,0.0,1.0,2,dim,,
d_9b_seg5.wav,827.71,5,item_18d,0.0,1.0,2,dim,,
d_9b_seg6.wav,959.0,6,item_18d,0.0,1.0,2,dim,,
d_9b_seg7.wav,1507.01,7,item_18d,0.0,1.0,2,dim,,
d_9b_seg8.wav,2488.82,8,item_18d,0.0,1.0,2,dim,,
d_10a_seg1.wav,5427.64,1,item_19d,1.0,0.0,2,dim,,
d_10a_seg2.wav,990.41,2,item_19d,1.0,0.0,2,dim,,
d_10a_seg3.wav,797.55,3,item_19d,1.0,0.0,2,dim,,
d_10a_seg4.wav,995.65,4,item_19d,1.0,0.0,2,dim,,
d_10a_seg5.wav,865.31,5,item_19d,1.0,0.0,2,dim,,
d_10a_seg6.wav,943.49,6,item_19d,1.0,0.0,2,dim,,
d_10a_seg7.wav,1459.57,7,item_19d,1.0,0.0,2,dim,,
d_10a_seg8.wav,2747.98,8,item_19d,1.0,0.0,2,dim,,
d_11b_seg1.wav,5932.59,1,item_22d,1.0,0.0,2,dim,,
d_11b_seg2.wav,975.62,2,item_22d,1.0,0.0,2,dim,,
d_11b_seg3.wav,703.79,3,item_22d,1.0,0.0,2,dim,,
d_11b_seg4.wav,897.96,4,item_22d,1.0,0.0,2,dim,,
d_11b_seg5.wav,718.37,5,item_22d,1.0,0.0,2,dim,,
d_11b_seg6.wav,888.23,6,item_22d,1.0,0.0,2,dim,,
d_11b_seg7.wav,1397.91,7,item_22d,1.0,0.0,2,dim,,
d_11b_seg8.wav,2731.45,8,item_22d,1.0,0.0,2,dim,,
d_12a_seg1.wav,5819.37,1,item_23d,0.0,1.0,2,dim,,
d_12a_seg2.wav,986.33,2,item_23d,0.0,1.0,2,dim,,
d_12a_seg3.wav,817.8,3,item_23d,0.0,1.0,2,dim,,
d_12a_seg4.wav,1130.07,4,item_23d,0.0,1.0,2,dim,,
d_12a_seg5.wav,664.15,5,item_23d,0.0,1.0,2,dim,,
d_12a_seg6.wav,897.12,6,item_23d,0.0,1.0,2,dim,,
d_12a_seg7.wav,1283.7,7,item_23d,0.0,1.0,2,dim,,
d_12a_seg8.wav,2789.14,8,item_23d,0.0,1.0,2,dim,,
d_13b_seg1.wav,5199.75,1,item_26d,0.0,1.0,2,dim,,
d_13b_seg2.wav,869.07,2,item_26d,0.0,1.0,2,dim,,
d_13b_seg3.wav,599.91,3,item_26d,0.0,1.0,2,dim,,
d_13b_seg4.wav,616.35,4,item_26d,0.0,1.0,2,dim,,
d_13b_seg5.wav,630.66,5,item_26d,0.0,1.0,2,dim,,
d_13b_seg6.wav,792.15,6,item_26d,0.0,1.0,2,dim,,
d_13b_seg7.wav,957.51,7,item_26d,0.0,1.0,2,dim,,
d_13b_seg8.wav,2703.63,8,item_26d,0.0,1.0,2,dim,,
d_14a_seg1.wav,5429.84,1,item_27d,1.0,0.0,2,dim,,
d_14a_seg2.wav,892.38,2,item_27d,1.0,0.0,2,dim,,
d_14a_seg3.wav,656.17,3,item_27d,1.0,0.0,2,dim,,
d_14a_seg4.wav,686.78,4,item_27d,1.0,0.0,2,dim,,
d_14a_seg5.wav,664.92,5,item_27d,1.0,0.0,2,dim,,
d_14a_seg6.wav,664.1,6,item_27d,1.0,0.0,2,dim,,
d_14a_seg7.wav,888.0,7,item_27d,1.0,0.0,2,dim,,
d_14a_seg8.wav,2686.71,8,item_27d,1.0,0.0,2,dim,,
d_15b_seg1.wav,6695.26,1,item_30d,1.0,0.0,2,dim,,
d_15b_seg2.wav,965.96,2,item_30d,1.0,0.0,2,dim,,
d_15b_seg3.wav,794.24,3,item_30d,1.0,0.0,2,dim,,
d_15b_seg4.wav,783.51,4,item_30d,1.0,0.0,2,dim,,
d_15b_seg5.wav,772.79,5,item_30d,1.0,0.0,2,dim,,
d_15b_seg6.wav,799.61,6,item_30d,1.0,0.0,2,dim,,
d_15b_seg7.wav,1070.16,7,item_30d,1.0,0.0,2,dim,,
d_15b_seg8.wav,3600.32,8,item_30d,1.0,0.0,2,dim,,
d_16a_seg1.wav,6932.79,1,item_31d,0.0,1.0,2,dim,,
d_16a_seg2.wav,1061.34,2,item_31d,0.0,1.0,2,dim,,
d_16a_seg3.wav,943.42,3,item_31d,0.0,1.0,2,dim,,
d_16a_seg4.wav,1303.11,4,item_31d,0.0,1.0,2,dim,,
d_16a_seg5.wav,908.05,5,item_31d,0.0,1.0,2,dim,,
d_16a_seg6.wav,872.65,6,item_31d,0.0,1.0,2,dim,,
d_16a_seg7.wav,1356.17,7,item_31d,0.0,1.0,2,dim,,
d_16a_seg8.wav,3878.0,8,item_31d,0.0,1.0,2,dim,,
d_17b_seg1.wav,5772.11,1,item_34d,0.0,1.0,2,dim,,
d_17b_seg2.wav,1041.22,2,item_34d,0.0,1.0,2,dim,,
d_17b_seg3.wav,832.77,3,item_34d,0.0,1.0,2,dim,,
d_17b_seg4.wav,1186.69,4,item_34d,0.0,1.0,2,dim,,
d_17b_seg5.wav,775.51,5,item_34d,0.0,1.0,2,dim,,
d_17b_seg6.wav,926.46,6,item_34d,0.0,1.0,2,dim,,
d_17b_seg7.wav,1317.05,7,item_34d,0.0,1.0,2,dim,,
d_17b_seg8.wav,2602.38,8,item_34d,0.0,1.0,2,dim,,
d_18a_seg1.wav,5387.91,1,item_35d,1.0,0.0,2,dim,,
d_18a_seg2.wav,937.44,2,item_35d,1.0,0.0,2,dim,,
d_18a_seg3.wav,772.02,3,item_35d,1.0,0.0,2,dim,,
d_18a_seg4.wav,960.41,4,item_35d,1.0,0.0,2,dim,,
d_18a_seg5.wav,836.33,5,item_35d,1.0,0.0,2,dim,,
d_18a_seg6.wav,772.0,6,item_35d,1.0,0.0,2,dim,,
d_18a_seg7.wav,1130.43,7,item_35d,1.0,0.0,2,dim,,
d_18a_seg8.wav,2590.52,8,item_35d,1.0,0.0,2,dim,,
d_19b_seg1.wav,5963.56,1,item_38d,1.0,0.0,2,dim,,
d_19b_seg2.wav,938.98,2,item_38d,1.0,0.0,2,dim,,
d_19b_seg3.wav,673.31,3,item_38d,1.0,0.0,2,dim,,
d_19b_seg4.wav,1076.39,4,item_38d,1.0,0.0,2,dim,,
d_19b_seg5.wav,709.95,5,item_38d,1.0,0.0,2,dim,,
d_19b_seg6.wav,806.15,6,item_38d,1.0,0.0,2,dim,,
d_19b_seg7.wav,1154.26,7,item_38d,1.0,0.0,2,dim,,
d_19b_seg8.wav,2418.41,8,item_38d,1.0,0.0,2,dim,,
d_20a_seg1.wav,5821.07,1,item_39d,0.0,1.0,2,dim,,
d_20a_seg2.wav,950.59,2,item_39d,0.0,1.0,2,dim,,
d_20a_seg3.wav,834.42,3,item_39d,0.0,1.0,2,dim,,
d_20a_seg4.wav,1198.8,4,item_39d,0.0,1.0,2,dim,,
d_20a_seg5.wav,950.59,5,item_39d,0.0,1.0,2,dim,,
d_20a_seg6.wav,834.4,6,item_39d,0.0,1.0,2,dim,,
d_20a_seg7.wav,1309.71,7,item_39d,0.0,1.0,2,dim,,
d_20a_seg8.wav,2484.58,8,item_39d,0.0,1.0,2,dim,,
d_21b_seg1.wav,5493.2,1,item_42d,0.0,1.0,2,dim,,
d_21b_seg2.wav,922.9,2,item_42d,0.0,1.0,2,dim,,
d_21b_seg3.wav,758.84,3,item_42d,0.0,1.0,2,dim,,
d_21b_seg4.wav,1153.63,4,item_42d,0.0,1.0,2,dim,,
d_21b_seg5.wav,789.59,5,item_42d,0.0,1.0,2,dim,,
d_21b_seg6.wav,866.51,6,item_42d,0.0,1.0,2,dim,,
d_21b_seg7.wav,1538.16,7,item_42d,0.0,1.0,2,dim,,
d_21b_seg8.wav,2918.14,8,item_42d,0.0,1.0,2,dim,,
d_22a_seg1.wav,6005.46,1,item_43d,1.0,0.0,2,dim,,
d_22a_seg2.wav,969.05,2,item_43d,1.0,0.0,2,dim,,
d_22a_seg3.wav,737.55,3,item_43d,1.0,0.0,2,dim,,
d_22a_seg4.wav,1017.51,4,item_43d,1.0,0.0,2,dim,,
d_22a_seg5.wav,769.84,5,item_43d,1.0,0.0,2,dim,,
d_22a_seg6.wav,796.78,6,item_43d,1.0,0.0,2,dim,,
d_22a_seg7.wav,1528.96,7,item_43d,1.0,0.0,2,dim,,
d_22a_seg8.wav,2821.02,8,item_43d,1.0,0.0,2,dim,,
d_23b_seg1.wav,5993.11,1,item_46d,1.0,0.0,2,dim,,
d_23b_seg2.wav,953.2,2,item_46d,1.0,0.0,2,dim,,
d_23b_seg3.wav,698.68,3,item_46d,1.0,0.0,2,dim,,
d_23b_seg4.wav,1182.77,4,item_46d,1.0,0.0,2,dim,,
d_23b_seg5.wav,798.48,5,item_46d,1.0,0.0,2,dim,,
d_23b_seg6.wav,858.37,6,item_46d,1.0,0.0,2,dim,,
d_23b_seg7.wav,1262.61,7,item_46d,1.0,0.0,2,dim,,
d_23b_seg8.wav,2910.48,8,item_46d,1.0,0.0,2,dim,,
d_24a_seg1.wav,5911.25,1,item_47d,0.0,1.0,2,dim,,
d_24a_seg2.wav,996.1,2,item_47d,0.0,1.0,2,dim,,
d_24a_seg3.wav,825.49,3,item_47d,0.0,1.0,2,dim,,
d_24a_seg4.wav,1161.18,4,item_47d,0.0,1.0,2,dim,,
d_24a_seg5.wav,770.48,5,item_47d,0.0,1.0,2,dim,,
d_24a_seg6.wav,930.05,6,item_47d,0.0,1.0,2,dim,,
d_24a_seg7.wav,1370.29,7,item_47d,0.0,1.0,2,dim,,
d_24a_seg8.wav,3033.29,8,item_47d,0.0,1.0,2,dim,,
p_1b_seg1.wav,4800.43,1,item_2p,,,2,plu,0.0,1.0
p_1b_seg2.wav,1113.56,2,item_2p,,,2,plu,0.0,1.0
p_1b_seg3.wav,1051.36,3,item_2p,,,2,plu,0.0,1.0
p_1b_seg4.wav,1486.85,4,item_2p,,,2,plu,0.0,1.0
p_1b_seg5.wav,870.95,5,item_2p,,,2,plu,0.0,1.0
p_1b_seg6.wav,1231.77,6,item_2p,,,2,plu,0.0,1.0
p_1b_seg7.wav,1652.34,7,item_2p,,,2,plu,0.0,1.0
p_1b_seg8.wav,1827.1,8,item_2p,,,2,plu,0.0,1.0
p_2a_seg1.wav,5389.14,1,item_3p,,,2,plu,1.0,0.0
p_2a_seg2.wav,1221.0,2,item_3p,,,2,plu,1.0,0.0
p_2a_seg3.wav,895.78,3,item_3p,,,2,plu,1.0,0.0
p_2a_seg4.wav,1288.48,4,item_3p,,,2,plu,1.0,0.0
p_2a_seg5.wav,963.31,5,item_3p,,,2,plu,1.0,0.0
p_2a_seg6.wav,1435.74,6,item_3p,,,2,plu,1.0,0.0
p_2a_seg7.wav,1860.59,7,item_3p,,,2,plu,1.0,0.0
p_2a_seg8.wav,1668.89,8,item_3p,,,2,plu,1.0,0.0
p_3b_seg1.wav,5162.72,1,item_6p,,,2,plu,0.0,1.0
p_3b_seg2.wav,1374.1,2,item_6p,,,2,plu,0.0,1.0
p_3b_seg3.wav,1155.35,3,item_6p,,,2,plu,0.0,1.0
p_3b_seg4.wav,1517.69,4,item_6p,,,2,plu,0.0,1.0
p_3b_seg5.wav,998.12,5,item_6p,,,2,plu,0.0,1.0
p_3b_seg6.wav,1285.22,6,item_6p,,,2,plu,0.0,1.0
p_3b_seg7.wav,1975.71,7,item_6p,,,2,plu,0.0,1.0
p_3b_seg8.wav,2746.53,8,item_6p,,,2,plu,0.0,1.0
p_4a_seg1.wav,5162.7,1,item_7p,,,2,plu,1.0,0.0
p_4a_seg2.wav,950.39,2,item_7p,,,2,plu,1.0,0.0
p_4a_seg3.wav,837.23,3,item_7p,,,2,plu,1.0,0.0
p_4a_seg4.wav,1550.05,4,item_7p,,,2,plu,1.0,0.0
p_4a_seg5.wav,865.53,5,item_7p,,,2,plu,1.0,0.0
p_4a_seg6.wav,1267.19,6,item_7p,,,2,plu,1.0,0.0
p_4a_seg7.wav,1482.15,7,item_7p,,,2,plu,1.0,0.0
p_4a_seg8.wav,2401.61,8,item_7p,,,2,plu,1.0,0.0
p_5b_seg1.wav,5683.49,1,item_10p,,,2,plu,0.0,1.0
p_5b_seg2.wav,1143.04,2,item_10p,,,2,plu,0.0,1.0
p_5b_seg3.wav,1228.78,3,item_10p,,,2,plu,0.0,1.0
p_5b_seg4.wav,1671.7,4,item_10p,,,2,plu,0.0,1.0
p_5b_seg5.wav,993.02,5,item_10p,,,2,plu,0.0,1.0
p_5b_seg6.wav,1443.08,6,item_10p,,,2,plu,0.0,1.0
p_5b_seg7.wav,1743.13,7,item_10p,,,2,plu,0.0,1.0
p_5b_seg8.wav,2023.72,8,item_10p,,,2,plu,0.0,1.0
p_6a_seg1.wav,5683.49,1,item_11p,,,2,plu,1.0,0.0
p_6a_seg2.wav,1309.37,2,item_11p,,,2,plu,1.0,0.0
p_6a_seg3.wav,1067.98,3,item_11p,,,2,plu,1.0,0.0
p_6a_seg4.wav,1543.42,4,item_11p,,,2,plu,1.0,0.0
p_6a_seg5.wav,950.93,5,item_11p,,,2,plu,1.0,0.0
p_6a_seg6.wav,1294.74,6,item_11p,,,2,plu,1.0,0.0
p_6a_seg7.wav,1879.93,7,item_11p,,,2,plu,1.0,0.0
p_6a_seg8.wav,2077.44,8,item_11p,,,2,plu,1.0,0.0
p_7b_seg1.wav,5502.36,1,item_14p,,,2,plu,0.0,1.0
p_7b_seg2.wav,961.36,2,item_14p,,,2,plu,0.0,1.0
p_7b_seg3.wav,1102.36,3,item_14p,,,2,plu,0.0,1.0
p_7b_seg4.wav,1333.11,4,item_14p,,,2,plu,0.0,1.0
p_7b_seg5.wav,910.09,5,item_14p,,,2,plu,0.0,1.0
p_7b_seg6.wav,1256.17,6,item_14p,,,2,plu,0.0,1.0
p_7b_seg7.wav,1980.41,7,item_14p,,,2,plu,0.0,1.0
p_7b_seg8.wav,2640.54,8,item_14p,,,2,plu,0.0,1.0
p_8a_seg1.wav,5230.63,1,item_15p,,,2,plu,1.0,0.0
p_8a_seg2.wav,1200.66,2,item_15p,,,2,plu,1.0,0.0
p_8a_seg3.wav,877.19,3,item_15p,,,2,plu,1.0,0.0
p_8a_seg4.wav,1337.53,4,item_15p,,,2,plu,1.0,0.0
p_8a_seg5.wav,964.26,5,item_15p,,,2,plu,1.0,0.0
p_8a_seg6.wav,1237.98,6,item_15p,,,2,plu,1.0,0.0
p_8a_seg7.wav,1847.66,7,item_15p,,,2,plu,1.0,0.0
p_8a_seg8.wav,2062.34,8,item_15p,,,2,plu,1.0,0.0
p_9b_seg1.wav,5117.44,1,item_18p,,,2,plu,0.0,1.0
p_9b_seg2.wav,1284.29,2,item_18p,,,2,plu,0.0,1.0
p_9b_seg3.wav,921.88,3,item_18p,,,2,plu,0.0,1.0
p_9b_seg4.wav,1430.5,4,item_18p,,,2,plu,0.0,1.0
p_9b_seg5.wav,966.39,5,item_18p,,,2,plu,0.0,1.0
p_9b_seg6.wav,1335.15,6,item_18p,,,2,plu,0.0,1.0
p_9b_seg7.wav,1945.49,7,item_18p,,,2,plu,0.0,1.0
p_9b_seg8.wav,2038.78,8,item_18p,,,2,plu,0.0,1.0
p_10a_seg1.wav,5321.22,1,item_19p,,,2,plu,1.0,0.0
p_10a_seg2.wav,1214.47,2,item_19p,,,2,plu,1.0,0.0
p_10a_seg3.wav,1022.72,3,item_19p,,,2,plu,1.0,0.0
p_10a_seg4.wav,1412.63,4,item_19p,,,2,plu,1.0,0.0
p_10a_seg5.wav,894.88,5,item_19p,,,2,plu,1.0,0.0
p_10a_seg6.wav,1182.52,6,item_19p,,,2,plu,1.0,0.0
p_10a_seg7.wav,1732.24,7,item_19p,,,2,plu,1.0,0.0
p_10a_seg8.wav,1994.31,8,item_19p,,,2,plu,1.0,0.0
p_11b_seg1.wav,5321.22,1,item_22p,,,2,plu,0.0,1.0
p_11b_seg2.wav,988.44,2,item_22p,,,2,plu,0.0,1.0
p_11b_seg3.wav,988.41,3,item_22p,,,2,plu,0.0,1.0
p_11b_seg4.wav,1531.72,4,item_22p,,,2,plu,0.0,1.0
p_11b_seg5.wav,929.5,5,item_22p,,,2,plu,0.0,1.0
p_11b_seg6.wav,1348.44,6,item_22p,,,2,plu,0.0,1.0
p_11b_seg7.wav,2212.47,7,item_22p,,,2,plu,0.0,1.0
p_11b_seg8.wav,2592.13,8,item_22p,,,2,plu,0.0,1.0
p_12a_seg1.wav,5570.29,1,item_23p,,,2,plu,1.0,0.0
p_12a_seg2.wav,1350.18,2,item_23p,,,2,plu,1.0,0.0
p_12a_seg3.wav,924.88,3,item_23p,,,2,plu,1.0,0.0
p_12a_seg4.wav,1626.96,4,item_23p,,,2,plu,1.0,0.0
p_12a_seg5.wav,897.87,5,item_23p,,,2,plu,1.0,0.0
p_12a_seg6.wav,1134.15,6,item_23p,,,2,plu,1.0,0.0
p_12a_seg7.wav,1951.02,7,item_23p,,,2,plu,1.0,0.0
p_12a_seg8.wav,2332.59,8,item_23p,,,2,plu,1.0,0.0
p_13b_seg1.wav,4981.56,1,item_26p,,,2,plu,0.0,1.0
p_13b_seg2.wav,1079.73,2,item_26p,,,2,plu,0.0,1.0
p_13b_seg3.wav,962.49,3,item_26p,,,2,plu,0.0,1.0
p_13b_seg4.wav,1517.78,4,item_26p,,,2,plu,0.0,1.0
p_13b_seg5.wav,900.79,5,item_26p,,,2,plu,0.0,1.0
p_13b_seg6.wav,1116.73,6,item_26p,,,2,plu,0.0,1.0
p_13b_seg7.wav,1610.32,7,item_26p,,,2,plu,0.0,1.0
p_13b_seg8.wav,2114.35,8,item_26p,,,2,plu,0.0,1.0
p_14a_seg1.wav,5796.71,1,item_27p,,,2,plu,1.0,0.0
p_14a_seg2.wav,1113.45,2,item_27p,,,2,plu,1.0,0.0
p_14a_seg3.wav,1057.14,3,item_27p,,,2,plu,1.0,0.0
p_14a_seg4.wav,1419.95,4,item_27p,,,2,plu,1.0,0.0
p_14a_seg5.wav,1019.61,5,item_27p,,,2,plu,1.0,0.0
p_14a_seg6.wav,1376.15,6,item_27p,,,2,plu,1.0,0.0
p_14a_seg7.wav,1845.31,7,item_27p,,,2,plu,1.0,0.0
p_14a_seg8.wav,2026.69,8,item_27p,,,2,plu,1.0,0.0
p_15b_seg1.wav,5404.15,1,item_30p,,,2,plu,0.0,1.0
p_15b_seg2.wav,1070.61,2,item_30p,,,2,plu,0.0,1.0
p_15b_seg3.wav,1043.33,3,item_30p,,,2,plu,0.0,1.0
p_15b_seg4.wav,1472.97,4,item_30p,,,2,plu,0.0,1.0
p_15b_seg5.wav,920.59,5,item_30p,,,2,plu,0.0,1.0
p_15b_seg6.wav,1350.2,6,item_30p,,,2,plu,0.0,1.0
p_15b_seg7.wav,1936.67,7,item_30p,,,2,plu,0.0,1.0
p_15b_seg8.wav,2418.19,8,item_30p,,,2,plu,0.0,1.0
p_16a_seg1.wav,5140.07,1,item_31p,,,2,plu,1.0,0.0
p_16a_seg2.wav,981.13,2,item_31p,,,2,plu,1.0,0.0
p_16a_seg3.wav,1100.63,3,item_31p,,,2,plu,1.0,0.0
p_16a_seg4.wav,1377.39,4,item_31p,,,2,plu,1.0,0.0
p_16a_seg5.wav,1006.3,5,item_31p,,,2,plu,1.0,0.0
p_16a_seg6.wav,1270.48,6,item_31p,,,2,plu,1.0,0.0
p_16a_seg7.wav,1717.03,7,item_31p,,,2,plu,1.0,0.0
p_16a_seg8.wav,2528.37,8,item_31p,,,2,plu,1.0,0.0
p_17b_seg1.wav,5298.57,1,item_34p,,,2,plu,0.0,1.0
p_17b_seg2.wav,1054.24,2,item_34p,,,2,plu,0.0,1.0
p_17b_seg3.wav,823.45,3,item_34p,,,2,plu,0.0,1.0
p_17b_seg4.wav,1416.05,4,item_34p,,,2,plu,0.0,1.0
p_17b_seg5.wav,798.48,5,item_34p,,,2,plu,0.0,1.0
p_17b_seg6.wav,1372.4,6,item_34p,,,2,plu,0.0,1.0
p_17b_seg7.wav,1952.56,7,item_34p,,,2,plu,0.0,1.0
p_17b_seg8.wav,1946.3,8,item_34p,,,2,plu,0.0,1.0
p_18a_seg1.wav,5422.72,1,item_35p,,,2,plu,1.0,0.0
p_18a_seg2.wav,884.33,2,item_35p,,,2,plu,1.0,0.0
p_18a_seg3.wav,1070.86,3,item_35p,,,2,plu,1.0,0.0
p_18a_seg4.wav,1503.99,4,item_35p,,,2,plu,1.0,0.0
p_18a_seg5.wav,950.52,5,item_35p,,,2,plu,1.0,0.0
p_18a_seg6.wav,1052.79,6,item_35p,,,2,plu,1.0,0.0
p_18a_seg7.wav,1931.13,7,item_35p,,,2,plu,1.0,0.0
p_18a_seg8.wav,2141.7,8,item_35p,,,2,plu,1.0,0.0
p_19b_seg1.wav,5592.93,1,item_38p,,,2,plu,0.0,1.0
p_19b_seg2.wav,1169.46,2,item_38p,,,2,plu,0.0,1.0
p_19b_seg3.wav,1102.63,3,item_38p,,,2,plu,0.0,1.0
p_19b_seg4.wav,1496.89,4,item_38p,,,2,plu,0.0,1.0
p_19b_seg5.wav,875.4,5,item_38p,,,2,plu,0.0,1.0
p_19b_seg6.wav,1249.64,6,item_38p,,,2,plu,0.0,1.0
p_19b_seg7.wav,2218.59,7,item_38p,,,2,plu,0.0,1.0
p_19b_seg8.wav,2258.68,8,item_38p,,,2,plu,0.0,1.0
p_20a_seg1.wav,5389.14,1,item_39p,,,2,plu,1.0,0.0
p_20a_seg2.wav,993.33,2,item_39p,,,2,plu,1.0,0.0
p_20a_seg3.wav,647.8,3,item_39p,,,2,plu,1.0,0.0
p_20a_seg4.wav,1369.71,4,item_39p,,,2,plu,1.0,0.0
p_20a_seg5.wav,1011.84,5,item_39p,,,2,plu,1.0,0.0
p_20a_seg6.wav,1375.85,6,item_39p,,,2,plu,1.0,0.0
p_20a_seg7.wav,1949.66,7,item_39p,,,2,plu,1.0,0.0
p_20a_seg8.wav,2381.54,8,item_39p,,,2,plu,1.0,0.0
p_21b_seg1.wav,6000.52,1,item_42p,,,2,plu,0.0,1.0
p_21b_seg2.wav,1431.56,2,item_42p,,,2,plu,0.0,1.0
p_21b_seg3.wav,989.57,3,item_42p,,,2,plu,0.0,1.0
p_21b_seg4.wav,1411.77,4,item_42p,,,2,plu,0.0,1.0
p_21b_seg5.wav,864.22,5,item_42p,,,2,plu,0.0,1.0
p_21b_seg6.wav,1141.29,6,item_42p,,,2,plu,0.0,1.0
p_21b_seg7.wav,2051.68,7,item_42p,,,2,plu,0.0,1.0
